dataset,prefix,model,precision,profile,batch,meta_duration_s,log_wall_span_s,state_runner_duration_s,state_to_meta_duration_ratio,state_to_log_wall_span_ratio,log_to_meta_duration_ratio
MasterJetson,mobilenet_v2_fp16_slow_BS8,mobilenet_v2,fp16,slow,8,1287.0361192839991,1309.0,1311.186,1.0187639494759757,1.0016699770817417,1.0170654734446922
MasterJetson,mobilenet_v2_fp32_fast_BS1,mobilenet_v2,fp32,fast,1,3000.4540758850053,3021.0,3024.175,1.0079057780972696,1.0010509764978484,1.0068476049275756
MasterJetson,mobilenet_v2_fp32_fast_BS16,mobilenet_v2,fp32,fast,16,1374.446809006,1398.0,1401.567,1.019731713745702,1.0025515021459228,1.0171364878143474
MasterJetson,mobilenet_v2_fp32_fast_BS4,mobilenet_v2,fp32,fast,4,1490.1942959750013,1512.0,1514.209,1.0161151496082506,1.001460978835979,1.0146327925720127
MasterJetson,mobilenet_v2_fp32_fast_BS8,mobilenet_v2,fp32,fast,8,1397.8848799879997,1420.0,1422.66,1.0177232906419398,1.0018732394366199,1.0158204157785797
MasterJetson,mobilenet_v2_fp32_medium_BS1,mobilenet_v2,fp32,medium,1,1910.718274687999,1924.0,1927.141,1.0085950532475452,1.0016325363825365,1.0069511688289943
MasterJetson,mobilenet_v2_fp32_medium_BS16,mobilenet_v2,fp32,medium,16,971.4933211809985,990.0,993.109,1.022249951026657,1.0031404040404042,1.0190497231586768
MasterJetson,mobilenet_v2_fp32_medium_BS4,mobilenet_v2,fp32,medium,4,1187.643687806005,1202.0,1205.807,1.0152935702689998,1.0031672212978369,1.0120880633993148
MasterJetson,mobilenet_v2_fp32_medium_BS8,mobilenet_v2,fp32,medium,8,1172.2267427159823,1188.0,1191.93,1.0168084011104939,1.0033080808080808,1.013455807404182
MasterJetson,mobilenet_v2_fp32_slow_BS1,mobilenet_v2,fp32,slow,1,3042.2860516530054,3060.0,3064.073,1.00716137403817,1.001331045751634,1.0058225781686012
MasterJetson,mobilenet_v2_fp32_slow_BS16,mobilenet_v2,fp32,slow,16,1410.657963251011,1435.0,1438.492,1.0197312441953275,1.002433449477352,1.0172558035917438
MasterJetson,mobilenet_v2_fp32_slow_BS4,mobilenet_v2,fp32,slow,4,1589.4051797419997,1608.0,1612.137,1.0143020927248332,1.0025727611940298,1.0116992322001988
MasterJetson,mobilenet_v2_fp32_slow_BS8,mobilenet_v2,fp32,slow,8,1479.2343672260176,1501.0,1504.285,1.016934863960036,1.002188540972685,1.0147141205316903
MasterJetson,mobilenet_v2_fp64_fast_BS1,mobilenet_v2,fp64,fast,1,2959.8446640309994,2976.0,2979.826,1.0067508056121393,1.00128561827957,1.0054581702091754
MasterJetson,mobilenet_v2_fp64_fast_BS16,mobilenet_v2,fp64,fast,16,5502.300555191003,5593.0,5596.885,1.0171899815105092,1.0006946182728411,1.0164839132103443
MasterJetson,mobilenet_v2_fp64_fast_BS4,mobilenet_v2,fp64,fast,4,3175.4318561570008,3198.0,3201.461,1.0081970405985976,1.001082238899312,1.0071071101082647
MasterJetson,mobilenet_v2_fp64_fast_BS8,mobilenet_v2,fp64,fast,8,5877.146436534997,5935.0,5938.171,1.0103833661665544,1.0005342881213142,1.0098438186098886
MasterJetson,mobilenet_v2_fp64_medium_BS1,mobilenet_v2,fp64,medium,1,3072.302899011993,3089.0,3091.944,1.00639295721601,1.0009530592424734,1.0054347183649688
MasterJetson,mobilenet_v2_fp64_medium_BS16,mobilenet_v2,fp64,medium,16,2930.5197848109965,2981.0,2984.656,1.0184732467835889,1.0012264340825225,1.0172256865320086
MasterJetson,mobilenet_v2_fp64_medium_BS4,mobilenet_v2,fp64,medium,4,3175.6403756679993,3198.0,3201.354,1.0080971461784591,1.0010487804878048,1.0070409812469074
MasterJetson,mobilenet_v2_fp64_medium_BS8,mobilenet_v2,fp64,medium,8,3115.9744226460025,3147.0,3151.418,1.011374797269324,1.0014038767079758,1.009956942242052
MasterJetson,mobilenet_v2_fp64_slow_BS1,mobilenet_v2,fp64,slow,1,5487.426241602021,5509.0,5512.711,1.0046077627807162,1.0006736249773098,1.0039314894539122
MasterJetson,mobilenet_v2_fp64_slow_BS16,mobilenet_v2,fp64,slow,16,5515.792430846999,5607.0,5609.176,1.016930218155193,1.0003880863206707,1.0165357145499028
MasterJetson,mobilenet_v2_fp64_slow_BS4,mobilenet_v2,fp64,slow,4,6032.220511847991,6070.0,6073.624,1.0068637225828678,1.0005970345963755,1.0062629487893895
MasterJetson,mobilenet_v2_fp64_slow_BS8,mobilenet_v2,fp64,slow,8,5870.367962305001,5928.0,5930.83,1.0102995311508989,1.000477395411606,1.009817448934218
MasterJetson,resnet50_fp16_fast_BS1,resnet50,fp16,fast,1,2247.6879641410196,2265.0,2268.185,1.0091191643083846,1.0014061810154524,1.0077021526720664
MasterJetson,resnet50_fp16_fast_BS16,resnet50,fp16,fast,16,1443.4874517499993,1473.0,1476.163,1.0226365308616898,1.0021473183978276,1.0204453098738209
MasterJetson,resnet50_fp16_fast_BS4,resnet50,fp16,fast,4,1629.0588748780428,1652.0,1655.622,1.0163058103863472,1.0021924939467313,1.0140824407734648
MasterJetson,resnet50_fp16_fast_BS8,resnet50,fp16,fast,8,945.1565059389977,964.0,967.962,1.024128801862656,1.004109958506224,1.0199369035102621
MasterJetson,resnet50_fp16_medium_BS1,resnet50,fp16,medium,1,2474.6041619560274,2493.0,2496.732,1.0089419707540142,1.001496991576414,1.0074338507656238
MasterJetson,resnet50_fp16_medium_BS16,resnet50,fp16,medium,16,1099.2822478999733,1121.0,1123.576,1.0220996492451657,1.0022979482604817,1.0197563020248126
MasterJetson,resnet50_fp16_medium_BS4,resnet50,fp16,medium,4,1248.66067474999,1267.0,1270.524,1.0175094208475712,1.0027813733228097,1.0146871969469864
MasterJetson,resnet50_fp16_medium_BS8,resnet50,fp16,medium,8,1103.5639391059958,1121.0,1123.774,1.0183134480729557,1.0024745762711864,1.0157997740558007
MasterJetson,resnet50_fp16_slow_BS1,resnet50,fp16,slow,1,3471.0597068240168,3493.0,3496.889,1.0074413278242387,1.0011133695963355,1.0063209207069672
MasterJetson,resnet50_fp16_slow_BS16,resnet50,fp16,slow,16,1483.149919418036,1511.0,1514.912,1.0214152865911403,1.0025890138980809,1.0187776570779115
MasterJetson,resnet50_fp16_slow_BS4,resnet50,fp16,slow,4,1765.911979202996,1788.0,1791.265,1.0143568994919252,1.001826062639821,1.0125079964670567
MasterJetson,resnet50_fp16_slow_BS8,resnet50,fp16,slow,8,1601.0130739099986,1628.0,1631.815,1.0192390222115906,1.002343366093366,1.016856155973851
MasterJetson,resnet50_fp32_fast_BS1,resnet50,fp32,fast,1,3222.611982806993,3245.0,3248.611,1.0080676846395764,1.0011127889060092,1.006947165005421
MasterJetson,resnet50_fp32_fast_BS16,resnet50,fp32,fast,16,2113.0086035800014,2151.0,2154.707,1.019734134706953,1.0017233844723383,1.0179797641881965
MasterJetson,resnet50_fp32_fast_BS4,resnet50,fp32,fast,4,1441.1338432320044,1460.0,1462.88,1.0150896163254524,1.001972602739726,1.013091189868725
MasterJetson,resnet50_fp32_fast_BS8,resnet50,fp32,fast,8,2229.7828890400124,2260.0,2263.932,1.0153149937277928,1.0017398230088495,1.013551593345035
MasterJetson,resnet50_fp32_medium_BS1,resnet50,fp32,medium,1,2156.5910867159837,2176.0,2178.199,1.0100194763008692,1.0010105698529412,1.008999811509734
MasterJetson,resnet50_fp32_medium_BS16,resnet50,fp32,medium,16,1409.0384748669967,1436.0,1438.776,1.0211048354345402,1.0019331476323121,1.0191346976068545
MasterJetson,resnet50_fp32_medium_BS4,resnet50,fp32,medium,4,1497.3589981650002,1516.0,1519.531,1.0148074054800293,1.002329155672823,1.01244925355766
MasterJetson,resnet50_fp32_medium_BS8,resnet50,fp32,medium,8,1359.7185509210103,1380.0,1382.807,1.0169803148330592,1.0020340579710145,1.0149159170221307
MasterJetson,resnet50_fp32_slow_BS1,resnet50,fp32,slow,1,3180.0969489290146,3203.0,3206.739,1.0083777480683278,1.001167343115829,1.0072019977500053
MasterJetson,resnet50_fp32_slow_BS16,resnet50,fp32,slow,16,2149.9905238349966,2189.0,2192.004,1.019541237833022,1.001372316126085,1.0181440223724434
MasterJetson,resnet50_fp32_slow_BS4,resnet50,fp32,slow,4,2488.215762679989,2515.0,2518.375,1.0121208288173238,1.0013419483101391,1.0107644351915697
MasterJetson,resnet50_fp32_slow_BS8,resnet50,fp32,slow,8,2247.9786453359993,2278.0,2282.138,1.0151955868152363,1.0018165057067603,1.0133548219981037
MasterJetson,resnet50_fp64_fast_BS1,resnet50,fp64,fast,1,25433.438882821,25473.0,25477.536,1.0017338244105396,1.0001780708985986,1.0015554765268382
MasterJetson,resnet50_fp64_fast_BS16,resnet50,fp64,fast,16,41808.366200099,42482.0,42486.95,1.016230813628383,1.0001165199378559,1.0161124162727844
MasterJetson,resnet50_fp64_fast_BS4,resnet50,fp64,fast,4,23320.831041725993,23428.0,23431.626,1.0047509009467017,1.0001547720676114,1.004595417636801
MasterJetson,resnet50_fp64_fast_BS8,resnet50,fp64,fast,8,44741.972918035,45112.0,45117.415,1.0083912723887432,1.0001200345805994,1.0082702450927425
MasterJetson,resnet50_fp64_medium_BS1,resnet50,fp64,medium,1,25441.661034898993,25485.0,25489.567,1.0018829731689016,1.0001792034530115,1.0017034644491787
MasterJetson,resnet50_fp64_medium_BS16,resnet50,fp64,medium,16,21130.742960348958,21472.0,21476.532,1.016364263211185,1.0002110655737704,1.0161497889729385
MasterJetson,resnet50_fp64_medium_BS4,resnet50,fp64,medium,4,23322.019028580995,23427.0,23431.275,1.0046846703660226,1.0001824817518248,1.004501367196826
MasterJetson,resnet50_fp64_medium_BS8,resnet50,fp64,medium,8,22821.269572968013,23013.0,23016.575,1.0085580439075716,1.0001553469777953,1.0084013917989512
MasterJetson,resnet50_fp64_slow_BS1,resnet50,fp64,slow,1,50235.582863460004,50304.0,50310.213,1.001485603078257,1.0001235090648857,1.0013619258031892
MasterJetson,resnet50_fp64_slow_BS16,resnet50,fp64,slow,16,41808.81586986,42483.0,42487.829,1.0162409079523704,1.0001136689970105,1.0161254059966338
MasterJetson,resnet50_fp64_slow_BS4,resnet50,fp64,slow,4,46165.67592122499,46369.0,46374.238,1.0045176871043953,1.000112963402273,1.004404226185748
MasterJetson,resnet50_fp64_slow_BS8,resnet50,fp64,slow,8,44709.302912920015,45078.0,45084.416,1.008390045530582,1.0001423310705888,1.008246540721024
